time,action,metric0,metric2,metric1,metric3,metric4,metric5,metric6,metric7,metric8,metric9,metric10,metric11,metric12,metric13,metric14,metric15,metric16,metric17,metric18,metric19,metric20,metric21,metric22,metric23,metric24,metric25,metric26,metric27,metric28,metric29,metric30,metric31,metric32,metric33,metric34,metric35,metric36,metric37,metric38,metric39,metric40,metric41,metric42,metric43,metric44,metric45
1641921221115,0,0.3860895018013654,0.09446560515388373,9.0,0.6472047064091208,348659.62444444443,3.5008733333333333,612763.1799177778,417611.2605263158,5.6575016653447365,723646.1239974577,260226.64426229507,3.495637499822951,451428.8663036438,25.049999999999997,640578.8666666667,640557.8333333334,13663.633333333333,437.0,1.4434439973333332E8,1.68820736E9,7.419954579228445E11,2.3635782435555553E9,1072.2333333333333,0.009677777777777778,11.77815,8.116939662222223E7,2.8416102375E8,5.2060444288888894E7,53.67777777777778,56.67777777777778,56.67777777777778,9.446296296296296,48361.177777777775,-0.2027714874432808,16384.0,545.9000000000001,1.641904875938889E9,16191.673255555555,0.01580648996,50.4,50.4,0.0,19.11111111111111,-0.20076572282546967,3.4546666666666663,0.45
1641921523194,-1,0.21337425873537313,0.09446560515388373,9.0,0.6500060749411137,351309.7733333334,3.477057777777778,617021.4098244444,420746.5552631579,5.371482433031579,728751.2363368225,262181.2803278688,3.3194995061459016,454611.5141213861,24.916666666666668,640538.0444444445,640500.6555555556,13667.333333333334,437.0,1.4484349084444442E8,1.68820736E9,7.4660970496E11,2.367734592E9,1084.2944444444445,0.005516666666666666,11.881294444444444,8.125969066666667E7,2.8416102375E8,5.3832216755555555E7,54.22222222222222,57.22222222222222,57.22222222222222,9.537037037037036,48361.2,-0.2121258519073007,16384.0,440.8333333333333,1.641904875938889E9,16498.33732222222,0.012863980890000001,50.4,50.4,0.0,19.11111111111111,-0.21085085856050836,2.5764444444444443,0.45
1641921826131,-1,0.1839889951885219,0.09446560515388373,8.0,0.6735004667427462,395694.21499999997,3.4595475,694900.6792349999,457347.4085714286,5.2805266637657144,792102.7463577447,276067.35000000003,3.154739282922414,478661.59941727616,24.6,621527.18125,621427.1,13546.875,491.5,1.571965313E8,1.68820736E9,8.407242244096E11,2.6591041758999996E9,1216.56875,0.0034937500000000003,13.308931249999999,8.6081856E7,2.8416102375E8,5.58175773125E7,53.0,56.0,56.0,9.333333333333334,54406.325,-0.1154084314638932,16384.0,409.6625,1.641902907849E9,18774.620925,0.247305426135,45.55,45.55,0.0,18.5,-0.11409027204781659,1.6235,0.4
1641922129012,-1,0.3174713029505171,0.09446560515388373,7.0,0.6935662425931246,452840.65714285715,3.486194285714286,795123.8376971427,500899.05312500003,4.6462821396062495,867423.2368054966,291519.1527272727,2.677609183827273,505388.12903871486,24.521428571428572,597347.8857142858,597330.9071428572,13545.985714285713,438.57142857142856,1.707990896E8,1.68820736E9,9.618381977307429E11,3.0266808753142858E9,1379.492857142857,0.007771428571428572,15.100535714285714,9.251905828571428E7,2.8416102375E8,6.110998058571428E7,51.42857142857143,54.42857142857143,54.42857142857143,9.071428571428571,62178.65714285714,-0.12480420230762443,16384.0,493.2857142857143,1.6419003774534285E9,21607.13695714286,0.633301902765,40.7,40.7,0.0,17.714285714285715,-0.12274301503472307,2.266142857142857,0.35
1641922431958,-1,0.6238510099375095,0.09446560515388373,6.0,0.7207509117393573,530691.7133333334,3.5212033333333332,931428.3082733334,555172.1862068966,4.936487183613793,961084.0900026428,309707.54807692306,2.7195653038846155,536736.994138275,25.724999999999998,609240.4,609174.1916666667,13544.0,437.1666666666667,1.9004660666666666E8,1.68820736E9,1.1262501584895999E12,3.491220530133333E9,1599.1416666666667,0.008216666666666666,17.534391666666668,9.91053312E7,2.8416102375E8,6.331272213333333E7,52.0,55.0,55.0,9.166666666666666,72541.76666666666,-0.1295833043349219,16384.0,682.9333333333334,1.6418970031776667E9,25280.735166666665,0.825428444125,35.85,35.85,0.0,18.0,-0.12588793572779194,3.4531666666666667,0.3
1641922734708,1,0.8720425313571445,0.09446560515388373,5.0,0.7683627192241481,639567.056,3.5537520000000002,1122078.212432,621853.3307692308,4.552973231961539,1076166.8912364596,330060.65714285715,2.3726743611122445,571819.7344067893,29.27,678569.23,678580.46,13540.3,497.0,2.146393048E8,1.68820736E9,1.35625676161024E12,4.0985027180800004E9,1914.3400000000001,0.020520000000000004,20.70983,1.0306992128E8,2.8416102375E8,6.820479558E7,56.0,59.0,59.0,9.833333333333334,87050.12,-0.16562128946459045,16384.0,924.64,1.6418923402672E9,30243.651019999998,1.14727758379,31.0,31.0,0.0,20.0,-0.16214512865727151,3.6043999999999996,0.25
1641923037448,1,0.8834517783816258,0.09446496906041361,6.0,0.7048306412969383,541970.1835185185,4.082763796296296,949760.4127101853,444255.63648648653,5.42634931691006,768194.6182314757,269545.82645719487,3.3661826616474437,466596.0519260025,30.980092592592595,619601.9148148148,619617.6148148148,13546.003703703704,451.0,2.1298357147777775E8,1.68820736E9,1.1459876336677925E12,3.5057301109666667E9,1631.8229166666667,0.016934027777777777,17.812113425925926,9.860724242962962E7,2.8416102375E8,6.739729884675926E7,51.833333333333336,54.833333333333336,54.833333333333336,9.13888888888889,72543.6037037037,-0.1171459644765132,16384.0,946.9287037037037,1.6418974065915E9,25484.915661574076,0.8929716257172222,35.13,35.13,0.27999999999999997,18.0,-0.11251578191853384,4.150537037037037,0.29
1641923340269,0,0.7614098703678215,0.09446505993090934,7.0,0.7015091119952991,471302.9222222222,6.714712380952381,826416.1307187302,378695.673989899,9.220634247656566,655844.4933728953,219309.0206140351,6.997649023584686,380222.0931557899,33.77619047619048,650565.9007936509,650650.9793650794,13566.301587301587,469.16666666666663,2.0615599729523808E8,1.68820736E9,9.948153387105524E11,3.1500943072253966E9,1436.240476190476,0.029095238095238094,15.854623015873015,9.94268355047619E7,2.8416102375E8,6.404780638253968E7,53.57142857142857,56.57142857142857,56.57142857142857,9.428571428571429,62399.48285714285,-0.10677821513461874,16384.0,917.9761904761905,1.641901068691857E9,22123.64063174603,0.46689457829,44.925,44.925,0.24000000000000005,18.857142857142858,-0.10304664898432545,5.678984126984127,0.34500000000000003
1641923642244,1,0.8385914223354618,0.09446560515388373,7.0,0.7290899264686846,480166.01142857136,3.5496514285714285,840676.512,385729.875,1.399118411915909,667215.6214347241,223382.2684210526,0.807767424475,386809.71197696606,28.22142857142857,641652.2000000001,641712.1857142857,13555.800000000001,481.2857142857143,2.1554452731428573E8,1.68820736E9,1.0102192696758857E12,3.208330821714286E9,1469.1571428571428,0.01772857142857143,16.31533888888889,1.0350321371428572E8,2.8416102375E8,6.955750527142857E7,53.714285714285715,56.714285714285715,56.714285714285715,9.452380952380953,62416.6,-0.09855171463468133,16384.0,858.1142857142858,1.641901068691857E9,22425.747314285716,0.425764011835,45.65,45.65,0.0,18.857142857142858,-0.09448381840638764,4.426857142857143,0.35
1641923945063,0,0.7470933877177472,0.09446512808378114,8.0,0.6955077652705257,428279.69333333336,3.5555041666666667,748670.943541389,368031.7276595745,1.5060089273418442,635776.0103513155,219019.04177215192,0.8899025325283404,378758.14444703044,26.974999999999998,627702.38125,627569.3,13609.747222222222,421.25,1.9668343066666666E8,1.68820736E9,8.980744881948445E11,2.8232394650333333E9,1311.4673611111111,0.0233,14.642429166666668,9.697401031111111E7,2.8416102375E8,6.437072666805556E7,50.875,53.875,53.875,8.979166666666666,54614.525,-0.08542815552703553,16384.0,792.7375,1.6419038908917499E9,19905.959430555555,0.19129927711,50.0,50.0,0.015,18.5,-0.08181692109697124,4.676694444444444,0.395
1641924247437,0,0.6813249111344665,0.09446560515388373,8.0,0.7029587868486431,435595.85,3.5455750000000004,760397.5393525,374251.49148936174,3.8680610792000003,645807.9475071374,222720.40379746835,2.3117442177341774,384730.9691409716,27.737499999999997,628855.4375,628841.6375,13614.025,421.25,2.004720313E8,1.68820736E9,9.108199571456E11,2.8346862109E9,1335.96875,0.0212625,14.97554375,9.70511744E7,2.8416102375E8,6.28114792125E7,53.0,56.0,56.0,9.333333333333334,54614.525,-0.08718154350374413,16384.0,749.25,1.6419038908917499E9,20204.055875,0.16480745255499996,50.5,50.5,0.0,18.5,-0.08351208231170158,4.662875,0.4
1641924550065,-1,0.5799556260924315,0.09446560515388373,8.0,0.7047643235967866,442092.0,3.536015,770807.12805,379773.4978723404,3.7208211938468088,654712.0828077801,226006.66835443038,2.2326875707898735,390032.35717256536,27.875,629039.20625,629172.9,13580.7875,455.3,2.011575297E8,1.68820736E9,9.221317853184E11,2.8461080485E9,1358.6875,0.016743749999999998,15.25925,9.7081792E7,2.8416102375E8,6.2280139300000004E7,53.0,56.0,56.0,9.333333333333334,54614.525,-0.09184632708601052,16384.0,679.95,1.6419038908917499E9,20504.055725,0.16463100362,50.5,50.5,0.0,18.5,-0.08852285087080147,4.23775,0.4
1641924852856,-1,0.4701313330665471,0.09446560515388373,7.0,0.7335165534684027,508222.51999999996,3.5187114285714287,885688.7338057142,408029.025,3.7517047304386364,703172.8290617153,236296.0407894737,2.1937192635026315,407642.56909870706,28.728571428571428,642731.1857142857,642464.9857142858,13556.857142857143,481.2857142857143,2.197651158857143E8,1.68820736E9,1.0589366049645714E12,3.241803551085714E9,1550.1928571428573,0.011807142857142855,17.347664285714284,1.0371913142857143E8,2.8416102375E8,7.144919132857142E7,53.714285714285715,56.714285714285715,56.714285714285715,9.452380952380953,62416.6,-0.11678765940048577,16384.0,595.3142857142857,1.641901068691857E9,23638.604442857144,0.426325678235,45.65,45.65,0.0,18.857142857142858,-0.1140179649386259,2.9722857142857144,0.35
1641925155853,-1,0.3079609403946772,0.09446560515388373,6.0,0.7627739445314095,589955.8666666667,3.504676666666667,1028460.2984666667,470122.65263157897,3.481842000955263,810382.9902117931,262792.5088235294,1.973946560732353,453465.7049770115,28.916666666666668,617460.5333333333,617519.7666666667,13541.5,499.3333333333333,2.412301530666667E8,1.68820736E9,1.2301072247466667E12,3.690772550533333E9,1775.6583333333335,0.005466666666666667,19.807291666666668,1.105756672E8,2.8416102375E8,7.448998808333333E7,52.0,55.0,55.0,9.166666666666666,72804.03333333334,-0.14948635043891237,16384.0,483.09999999999997,1.6418974065915E9,27607.27813333333,0.7843587969794446,39.6,39.6,0.0,18.0,-0.14752221045878774,2.2955,0.3
1641925458439,-1,0.25269800240327156,0.09446560515388373,5.0,0.8020283938409296,700031.584,3.4825800000000005,1221095.8370720001,552131.503125,3.4306076455375,952120.2264194898,294557.0783333333,1.8606341679333334,508476.107560736,32.55,687522.5599999999,687599.5,13516.8,555.0,2.7039811615999997E8,1.68820736E9,1.46235403010048E12,4.30777473824E9,2099.83,0.0034000000000000002,22.84075,1.1152472064000002E8,2.8416102375E8,7.800613846000001E7,56.0,59.0,59.0,9.833333333333334,87339.08,-0.1902353795445378,16384.0,455.64,1.6418923402672E9,32973.64596,1.158718855365,33.55,33.55,0.0,20.0,-0.1889366179891796,2.0188,0.25
1641925761129,-1,0.46306314308586616,0.09446560515388373,4.0,0.8534965068931747,854582.21,3.5065150000000003,1493098.3570949999,663906.823076923,3.199795569930769,1146102.0610067619,338562.25686274515,1.6600254765647058,585075.6067422,34.0875,661655.4625,661641.9,13521.75,403.0,3.16019075E8,1.68820736E9,1.791935512576E12,5.2076507372E9,2519.3125,0.005787499999999999,27.4293125,1.222068992E8,2.8416102375E8,8.1766379825E7,54.0,57.0,57.0,9.5,109080.75,0.022975170140505208,16384.0,601.675,1.64188534579E9,40267.42275,1.6156683217699999,27.35,27.35,0.0,19.0,0.025611555489078276,2.6805000000000003,0.2
1641926063535,1,1.0237781534582868,0.09446560515388373,3.0,0.8756106449171301,1114752.8,3.5812133333333334,1950458.7974133333,844680.1449999999,3.101509303495,1459501.7728823184,392989.9604651163,1.4836701157627905,679761.3630709267,33.550000000000004,690256.0166666667,690384.1,13527.0,282.6666666666667,3.1711930053333336E8,1.68820736E9,2.345761470327467E12,6.684144277066667E9,3225.9,0.009183333333333333,34.75468333333333,1.2770013866666667E8,2.8416102375E8,9.150036410000001E7,56.0,59.0,59.0,9.833333333333334,145330.53333333333,0.048356840214624774,16384.0,1027.6666666666667,1.6418736884403334E9,52227.6206,1.8307792852950002,21.3,21.3,0.0,20.0,0.053349399194477835,2.7720000000000002,0.15
1641926366345,0,0.7901961105008848,0.09210396502503664,4.0,0.7737693619599969,843426.085,9.39930125,1477441.2199025,655115.1375,11.723149081923076,1133674.4858427723,315539.6703703704,6.8770392047583995,546589.3930162287,67.959375,718599.9375,718489.25,13554.40625,319.25,2.5700344915E8,1.68820736E9,1.7739893112832E12,5.2033704209E9,2452.4,0.028425,26.5548125,1.09534336E8,2.8416102375E8,6.975233821875E7,53.75,56.75,56.75,9.454166666666667,109404.875,0.0340841139195835,16384.0,1509.2,1.6418867834169998E9,39440.50306875,1.4915695854233335,26.185000000000002,26.185000000000002,0.06,19.0,0.040499687064433715,4.2601875,0.19
1641926668444,1,0.8378161344741901,0.09446560515388373,4.0,0.8357117020216114,849149.0,11.390015,1491315.730985,659644.8461538461,12.206317079380769,1143780.885244325,317699.5444444444,7.735089104888889,551472.0852783236,51.3125,690581.675,690671.1,13556.575,319.25,2.239065664E8,1.68820736E9,1.7939264700416E12,5.50594307E9,2494.375,0.0462625,27.24655,1.199357696E8,2.8416102375E8,7.6880561575E7,54.0,57.0,57.0,9.5,112947.035,0.04019726587767257,16384.0,1493.0249999999999,1.6418867834169998E9,39732.844,1.3972785106927776,27.8,27.8,0.0,19.0,0.04640959576495758,5.7090000000000005,0.2
1641926971508,1,0.9085784729848985,0.09446484184171959,5.0,0.7816145831314482,686491.195,9.02198,1208387.516263,541062.01796875,10.860017116822656,941049.5382871359,279339.016532258,7.48072977179758,486380.3244431489,38.75,645938.6799999999,646317.28,13580.075,302.325,1.927762812E8,1.68820736E9,1.4490734480588801E12,4.568567775360001E9,2023.3049999999998,0.0377725,22.3579475,1.0729392128E8,2.8416102375E8,6.560681717E7,52.6,55.6,55.6,9.266666666666667,90572.59199999999,0.04389836593664174,16384.0,1208.64,1.641894761358E9,32060.546970000003,1.1295986306233332,32.595,32.595,0.045,18.4,0.048979558944339176,6.50595,0.24
1641927274111,2,0.9770172980150269,0.09289117840131901,6.0,0.7536950918308513,582414.1514814815,3.6907185185185183,1023840.1306811111,503502.6971428571,1.5723164332619048,874814.1741978106,271195.0625641026,0.82979702184547,471705.7329836099,31.310185185185187,663337.7962962963,663257.3074074074,13564.937037037038,471.1666666666667,1.8141391862222221E8,1.68820736E9,1.2256311703172742E12,3.954295526888889E9,1726.9074074074076,0.03362037037037037,19.22058148148148,1.0264082773333333E8,2.8416102375E8,6.378163422222222E7,50.48333333333333,53.48333333333333,53.48333333333333,8.913888888888888,75491.66666666667,0.045402771520438694,16384.0,981.5314814814815,1.6419001303481667E9,26996.092011111115,0.8482022679249999,38.2,38.2,0.015,19.333333333333332,0.04956230375734908,5.332999999999999,0.29500000000000004
1641927576998,1,0.8921858357871455,0.09210396502503664,8.0,0.7022907411114554,444836.4730555556,3.5912555555555556,780774.9161855555,437649.4609756097,1.7741140510439026,759392.3266743225,252799.7452269171,1.007193174826604,439124.38448958815,30.015972222222224,695205.3444444444,695330.35,13569.770833333334,539.3055555555555,1.5488633214444444E8,1.68820736E9,9.332033730787555E11,3.0425843754666667E9,1329.0569444444445,0.013513194444444446,14.806025,9.183607751111111E7,2.8416102375E8,5.934186854861111E7,47.75,50.75,50.75,8.458333333333334,56618.75,-0.22376669381133577,16384.0,825.5388888888889,1.64190691734E9,20511.41817222222,0.23170256369,47.4,47.4,0.03,20.5,-0.2212021884455071,5.569777777777778,0.39
1641927879859,0,0.6649432314146091,0.09446560515388373,9.0,0.6860706517564766,401941.5308641975,3.53701012345679,704495.857471605,414483.1767676767,5.020460289154293,718389.7172593535,246520.21321321325,2.93849912487973,427732.7424631899,28.496913580246915,648570.2518518518,648548.6148148148,13583.564197530863,493.90123456790127,1.4431392970864198E8,1.68820736E9,8.409035179602173E11,2.729230258587654E9,1205.7709876543208,0.016933333333333335,13.444612345679012,8.773083338271604E7,2.8416102375E8,5.735364585308642E7,54.098765432098766,57.098765432098766,57.098765432098766,9.516460905349795,50327.77777777778,-0.19180441340426585,16384.0,718.9604938271605,1.6419092132077777E9,18512.733874074074,0.027583582035,52.75,52.75,0.015,19.11111111111111,-0.18904434118132496,4.649086419753086,0.445
1641928182576,0,0.5352373860821366,0.09446560515388373,9.0,0.6895450868934242,407890.3711111111,3.535742222222222,714040.5490755555,420560.5886363636,4.832398875720455,728213.3198555819,250135.0472972973,2.8322181446,433578.2129351576,28.294444444444444,648536.8888888889,648479.4777777777,13568.766666666666,511.77777777777777,1.4643837271111113E8,1.68820736E9,8.512467544746666E11,2.740892819822222E9,1227.1055555555556,0.019322222222222223,13.757977777777779,8.836833280000001E7,2.8416102375E8,5.8675493744444445E7,54.21111111111111,57.21111111111111,57.21111111111111,9.535185185185185,50327.77777777778,-0.1949423450532059,16384.0,654.0555555555555,1.6419092132077777E9,18817.733088888886,0.01228789672,53.25,53.25,0.0,19.11111111111111,-0.19231329439139755,3.879,0.45
1641928484968,-1,0.38413680274805223,0.09446560515388373,9.0,0.6897416624385915,412509.91777777777,3.508028888888889,721463.8152533333,425279.9022727273,4.431301426043182,735850.0103220639,252942.38378378376,2.6122091336027027,438122.430638288,28.211111111111112,648275.8388888888,648259.7666666666,13569.444444444445,511.77777777777777,1.4743348524444446E8,1.68820736E9,8.592800466716444E11,2.746936953511111E9,1243.0666666666666,0.006116666666666667,13.951066666666668,8.841211448888889E7,2.8416102375E8,5.9377516277777776E7,54.22222222222222,57.22222222222222,57.22222222222222,9.537037037037036,50327.77777777778,-0.20300737064848462,16384.0,551.8777777777777,1.6419092132077777E9,19127.733122222224,0.011982851225,53.25,53.25,0.0,19.11111111111111,-0.20095728547020503,3.0856666666666666,0.45
1641928788016,-1,0.23293561754154307,0.09446560515388373,8.0,0.7323467184930064,465259.5675,3.500275,813565.3139925001,457552.7121951219,4.308614823114635,791581.5589475344,264297.70845070423,2.446307936478873,457725.4083689949,30.28125,696022.50625,695893.6,13570.55,553.0,1.572663959E8,1.68820736E9,9.6872660992E11,3.0781857199E9,1392.45,0.00379375,15.416456250000001,9.35766272E7,2.8416102375E8,6.04872379375E7,57.0,60.0,60.0,10.0,56618.75,-0.24175385375172959,16384.0,464.6,1.64190691734E9,21722.608025,0.16402328354,48.4,48.4,0.0,20.5,-0.24062561798931167,2.0717499999999998,0.4
1641929090641,-1,0.18849151679434342,0.09446560515388373,7.0,0.753527784051362,530189.5857142857,3.4670571428571426,927301.6018342857,492261.997368421,3.9828380040868425,851784.6351666793,275168.50147058826,2.201767078620588,476638.18481366494,30.678571428571427,681842.8571428572,681845.3285714285,13571.957142857142,491.0,1.68828028E8,1.68820736E9,1.1043735301558857E12,3.4678248789714284E9,1572.607142857143,0.0030928571428571433,17.396492857142857,9.829016137142858E7,2.8416102375E8,6.481717897142857E7,56.0,59.0,59.0,9.833333333333334,64707.142857142855,-0.13522684966197449,16384.0,427.7142857142857,1.6419040086325715E9,24933.245885714285,0.483228531215,43.55,43.55,0.0,20.0,-0.13408198233913043,1.8862857142857143,0.35
1641929393568,-1,0.3162212274195542,0.09446560515388373,6.0,0.7731890768632887,616654.3166666667,3.4785233333333334,1078791.53508,532827.7942857143,3.71908615994,922158.5497005621,286992.0261538461,1.9676940507476923,497216.11125977914,31.45,663746.4,663762.2999999999,13573.5,471.1666666666667,1.839638110666667E8,1.68820736E9,1.2850855499093333E12,3.9930603584E9,1814.8249999999998,0.0035499999999999998,20.079800000000002,1.0370141866666667E8,2.8416102375E8,6.611488971666667E7,54.666666666666664,57.666666666666664,57.666666666666664,9.61111111111111,75491.66666666667,0.015218285562660376,16384.0,508.1166666666666,1.6419001303481667E9,29113.512400000003,0.793331982715,38.7,38.7,0.0,19.333333333333332,0.017137542949394485,2.548,0.3
1641929696242,-1,0.6210325203513578,0.09446560515388373,5.0,0.8084171700116537,737322.52,3.5185880000000003,1290218.1846319998,580697.978125,3.295002864265625,1005207.7230242031,299803.55483870965,1.6609876361774192,519517.29301269393,32.77,638889.92,638803.1799999999,13576.4,309.0,2.0279071216E8,1.68820736E9,1.5374022501990398E12,4.713938176160001E9,2151.29,0.0070599999999999994,23.80287,1.1037825024000001E8,2.8416102375E8,6.99472254E7,52.8,55.8,55.8,9.3,90590.0,0.03196936359632139,16384.0,726.54,1.641894761358E9,34784.1287,0.7292620182533334,33.85,33.85,0.0,18.4,0.03534026624632715,3.2635999999999994,0.25
1641929999054,1,0.9436821476471977,0.09446560515388373,4.0,0.8433979394439376,917467.6199999999,4.1894849999999995,1606076.12503,711505.3038461539,5.0452340232,1232065.7705027184,342677.26851851854,2.605479342962963,594018.0349380964,45.1125,680138.6,680124.7375,13559.025,319.25,2.32426165E8,1.68820736E9,1.9143420018688E12,5.6641035162E9,2638.7375,0.013675000000000001,29.094549999999998,1.200566016E8,2.8416102375E8,8.0208805375E7,54.0,57.0,57.0,9.5,113229.375,0.046500933199499835,16384.0,1154.275,1.6418867834169998E9,43062.625875,1.2206512069527777,27.8,27.8,0.0,19.0,0.05185512521866645,3.7407500000000002,0.2
1641930301903,1,0.8821747471314472,0.09068621763556424,5.0,0.7453300864439099,742113.203,8.604252,1300012.870494,584696.53203125,9.338926663063281,1012751.6397711152,311929.2241666667,6.508343116476846,540864.104792312,46.18,671030.24,670925.86,13576.55,312.6,2.4492420792E8,1.68820736E9,1.55189559427072E12,4.62571456604E9,2144.8625,0.0340775,23.8309725,1.0897446912E8,2.8416102375E8,7.0019031675E7,52.6,55.6,55.6,9.266666666666667,92542.34800000001,0.04629972776959414,16384.0,1076.1799999999998,1.6418954273002E9,34724.27084500001,0.8511483809383333,32.385000000000005,32.385000000000005,0.03,18.4,0.05111133923163114,6.814100000000001,0.24
1641930604512,2,0.95205086341506,0.09289117840131901,6.0,0.7448497247548391,628639.4018518518,3.5786207407407407,1099827.4632599999,543333.2704761904,1.53206030648127,940091.0953694627,301939.4074074074,0.8427265483731923,522973.6081995596,39.053703703703704,686458.2638888889,686544.949074074,13567.116666666667,389.6666666666667,2.2723577911111113E8,1.68820736E9,1.3111950534731853E12,3.9323859410518517E9,1824.6842592592593,0.02074074074074074,20.34507037037037,1.0228734672592592E8,2.8416102375E8,6.6957033699999996E7,50.48333333333333,53.48333333333333,53.48333333333333,8.913888888888888,77173.66666666667,0.04472434365805453,16384.0,960.4611111111111,1.6419012403436668E9,29215.837751851854,0.69559203062,37.9,37.9,0.015,19.333333333333332,0.04885992761948177,4.835648148148148,0.29500000000000004
1641930906986,2,0.9182990422907912,0.09210396502503664,8.0,0.6844347725452653,479550.0944444444,3.576853888888889,837828.7959436111,471694.7420054201,1.7514799457550134,815178.0400211035,280363.35056360706,1.0314748264342994,485026.17593528103,35.769444444444446,712303.8604166666,712415.432638889,13568.472222222223,419.8333333333333,1.9137077771111113E8,1.68820736E9,9.974688936391111E11,3.030021755888889E9,1405.3277777777778,0.015811805555555555,15.679377777777779,9.080564195555556E7,2.8416102375E8,6.092229187222222E7,47.75,50.75,50.75,8.456249999999999,57880.25,-0.22321555115243566,16384.0,828.0819444444444,1.6419085823245E9,22176.42334861111,0.219988246715,47.1,47.1,0.03,20.5,-0.2205979360705273,5.250583333333333,0.39
1641931210241,0,0.7076400684772637,0.09446560515388373,10.0,0.6552036546298103,389809.1368888889,3.570033555555556,680136.9349744446,418034.1196217494,5.096347275843499,721674.231648697,262043.67881481483,3.1883626417907407,452847.6097773815,32.214999999999996,650492.575,650470.8355555555,13597.276666666667,399.58888888888885,1.719909303288889E8,1.6506916408888888E9,8.087886189909333E11,2.4692832336E9,1153.385,0.02576833333333333,12.91009,8.291030357333334E7,2.8416102375E8,5.603384961888889E7,53.37777777777778,56.37777777777778,56.37777777777778,9.397962962962962,46304.2,-0.17024413003595504,16384.0,706.9766666666667,1.6419130480126E9,18009.86994111111,0.028952815715000003,56.8,56.8,0.5,18.8,-0.1676618129470998,5.6742333333333335,0.49000000000000005
1641931512669,0,0.5512780853667827,0.09446560515388373,10.0,0.6684992782814536,395758.066,3.5448020000000002,689683.965854,424354.6489361702,4.588590312604255,731887.9657065403,266005.88533333334,2.881770409944,459253.07797445374,32.415,651735.005,651674.325,13567.820000000002,433.1,1.843553792E8,1.68820736E9,8.1916433793024E11,2.50506498344E9,1182.5149999999999,0.017955000000000002,13.284771111111112,8.589846300444445E7,2.8416102375E8,5.78017373E7,53.589999999999996,56.589999999999996,56.589999999999996,9.431666666666667,46304.2,-0.1730408991249181,16384.0,672.35,1.6419130480126E9,18315.86806,0.01278411307,57.8,57.8,0.0,18.8,-0.17042921238140224,4.6292,0.5
1641931815145,-1,0.4778585474610432,0.09446560515388373,10.0,0.6694720265966657,401166.294,3.528648,698372.151224,421138.8854166667,4.752749707495833,725752.8136452356,266059.77894736844,2.9957199486592105,458969.91907731787,32.375,651918.825,651831.58,13569.09,433.1,1.8661256144E8,1.68820736E9,8.285888131891199E11,2.5146251204E9,1204.4450000000002,0.009940000000000001,13.563425,8.596160512E7,2.8416102375E8,5.836708875E7,53.6,56.6,56.6,9.433333333333334,46304.218,-0.17629672996759366,16384.0,619.14,1.6419130480126E9,18621.86744,0.012618553235,58.1,58.1,0.03,18.8,-0.17391129583112755,4.4723,0.5
1641932117915,-1,0.3913194167572013,0.09446560515388373,9.0,0.6800752855477009,448455.51999999996,3.5171755555555553,780342.79034,451923.66,4.365613042093334,778545.6911492923,278664.48493150686,2.6986388585630134,480551.7325799907,33.56111111111111,663851.2,663875.261111111,13570.533333333333,411.55555555555554,2.0058420044444445E8,1.68820736E9,9.253464280632888E11,2.7705855249777775E9,1339.2055555555553,0.006961111111111111,15.102733333333333,8.975183644444445E7,2.8416102375E8,5.9750005233333334E7,54.22222222222222,57.22222222222222,57.22222222222222,9.537037037037036,51449.13333333333,-0.20268452487469804,16384.0,553.7777777777778,1.6419110632391112E9,20905.639422222222,0.16634911007000003,53.25,53.25,0.0,19.11111111111111,-0.20059117957724099,3.3899999999999997,0.45
1641932420758,-1,0.23926998153257767,0.09446560515388373,8.0,0.7103860872223952,505186.375,3.4886600000000003,878984.926795,484842.82380952383,4.2432350233500005,835220.8343732009,290991.2514285714,2.553773414002857,501785.13415091217,36.075,712965.275,712950.3,13572.5,430.875,1.949664481E8,1.68820736E9,1.0421245575168E12,3.0762794808E9,1492.5125,0.00409375,16.5218625,9.23916928E7,2.8416102375E8,6.28211289625E7,57.0,60.0,60.0,10.0,57880.275,-0.24159319894492912,16384.0,466.4875,1.6419085823245E9,23688.13555,0.506531707185,48.4,48.4,0.0,20.5,-0.24046445176628217,2.36625,0.4
1641932723198,-1,0.1859783718595931,0.09446560515388373,7.0,0.734281134899916,506993.13499999995,3.4761275000000005,881885.8471175,486560.1833333333,3.50865265685,838015.6037444825,292022.7428571429,2.0684818273700003,503463.2975208709,35.90625,712662.9,712674.9,13572.625,430.875,1.953446369E8,1.68820736E9,1.0453093318656E12,3.0783805211000004E9,1498.1875,0.0036562499999999998,16.55574375,9.241248E7,2.8416102375E8,6.08157098375E7,57.0,60.0,60.0,10.0,57880.275,-0.24341480602238663,16384.0,428.0,1.6419085823245E9,23971.9520375,1.063136903835,43.765,43.765,0.0,20.5,-0.24243502350338034,1.703,0.355
